candidate_id,resume_file_name,candidate_name,primary_domain,primary_role,years_experience,highest_education,education_field,institution_tier,technical_skills_raw,tools_platforms_raw,soft_skills_raw,experience_summary,project_summary,key_achievements,management_experience_flag,people_management_flag,project_management_experience_flag,agile_scrum_experience_flag,client_facing_experience_flag,delivery_lead_experience_flag,cloud_experience_flag,ml_experience_flag,compliance_experience_flag,enterprise_systems_experience_flag,offshore_onsite_model_experience_flag,multi_vendor_coordination_flag,process_compliance_experience_flag,documentation_heavy_role_flag,mentoring_experience_flag,stakeholder_management_experience_flag,resume_length_words,keyword_density_score,profile_completeness_score
CND_103264,profile_3264.pdf,Candidate_3264,IT,Full Stack Developer,8,MBA,Computer Science,Tier-2,"Python, SQL, Docker, Git","AWS, ServiceNow","Client Handling, Leadership","Hands-on it professional with 8+ years of end-to-end delivery experience spanning design, development, testing and release.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.",Supported initiatives that increased team productivity by 43% and reduced rework or delays.,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,54,0.59,0.94
CND_103265,JuniorSoftwareEngineer_3265.pdf,Candidate_3265,IT,Junior Software Engineer,3,Masters,,Tier-1,"AWS, Python, Kubernetes, Linux","Jira, Azure","Problem Solving, Teamwork","3+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Led implementation of it projects for enterprise clients, focusing on scalability, stability and performance.",Supported initiatives that increased team productivity by 10% and reduced rework or delays.,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,55,0.86,0.9
CND_103266,resume_3266_Software_Engineer.pdf,Candidate_3266,IT,Software Engineer,4,LLM,Computer Science,Tier-3,"AWS, Java, SQL, Git","Confluence, Jira","Problem Solving, Teamwork","4+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.",Improved process efficiency by 8% and helped reduce incidents or defects through better practices.,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,53,0.49,0.75
CND_103267,Data Science_candidate_3267.pdf,Candidate_3267,Data Science,Data Scientist,10,MBA,Mathematics,Tier-1,"Pandas, Machine Learning, SQL, Python","GCP, Confluence","Leadership, Teamwork","Over 10 years delivering solutions in data science, collaborating with cross-functional teams and stakeholders to meet business goals.","Led implementation of data science projects for enterprise clients, focusing on scalability, stability and performance.","Contributed to 32% improvement in key KPIs such as throughput, response time or customer satisfaction.",1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,57,0.71,0.8
CND_103268,Data Science_candidate_3268.pdf,Candidate_3268,Data Science,Junior Data Scientist,3,LLM,Statistics,Tier-1,"SQL, TensorFlow, Power BI, Python","Confluence, ServiceNow","Problem Solving, Leadership","3+ years of experience in data science roles, working across multiple projects from requirements analysis to deployment and post-production support.","Led implementation of data science projects for enterprise clients, focusing on scalability, stability and performance.","Contributed to 26% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,60,0.85,0.55
CND_103269,resume_3269_Junior_Data_Scientist.pdf,Candidate_3269,Data Science,Junior Data Scientist,4,MBA,Data Science,Tier-2,"NLP, Pandas, TensorFlow, SQL","Jira, ServiceNow","Communication, Leadership","Hands-on data science professional with 4+ years of end-to-end delivery experience spanning design, development, testing and release.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.","Contributed to 25% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,56,0.26,0.62
CND_103270,MLEngineer_3270.pdf,Candidate_3270,Data Science,ML Engineer,3,MBA,Statistics,Tier-2,"Pandas, SQL, Power BI, TensorFlow","Jira, Azure","Problem Solving, Teamwork","Over 3 years delivering solutions in data science, collaborating with cross-functional teams and stakeholders to meet business goals.","Worked on multiple data science initiatives including migrations, enhancements and greenfield builds.","Contributed to 23% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,55,0.35,0.57
CND_103271,IT_candidate_3271.pdf,Candidate_3271,IT,Cloud Engineer,8,LLM,Information Technology,Tier-1,"Docker, Kubernetes, Java, Linux","Confluence, ServiceNow","Communication, Teamwork","8+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.",Supported initiatives that increased team productivity by 33% and reduced rework or delays.,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,51,0.46,0.82
CND_103272,JuniorSoftwareEngineer_3272.pdf,Candidate_3272,IT,Junior Software Engineer,4,Bachelors,Computer Science,Tier-2,"SQL, AWS, Java, Docker","Jira, ServiceNow","Teamwork, Communication","4+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Led implementation of it projects for enterprise clients, focusing on scalability, stability and performance.","Contributed to 18% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,56,0.89,0.94
CND_103273,Engineering_candidate_3273.pdf,Candidate_3273,Engineering,Mechanical Engineer,8,LLM,Mechanical Engineering,Tier-2,"Quality Control, Manufacturing, CAD, SoildWorks","AWS, Confluence","Teamwork, Communication","Over 8 years delivering solutions in engineering, collaborating with cross-functional teams and stakeholders to meet business goals.","Worked on multiple engineering initiatives including migrations, enhancements and greenfield builds.","Contributed to 21% improvement in key KPIs such as throughput, response time or customer satisfaction.",1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,52,0.68,0.74
CND_103274,HR_candidate_3274.pdf,Candidate_3274,HR,HR Business Partner,3,Bachelors,Psychology,Tier-3,"Payroll, HRMS, HR Analytics, Employee Engagement","ServiceNow, Azure","Communication, Teamwork","Hands-on hr professional with 3+ years of end-to-end delivery experience spanning design, development, testing and release.","Worked on multiple hr initiatives including migrations, enhancements and greenfield builds.",Supported initiatives that increased team productivity by 38% and reduced rework or delays.,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,50,0.74,0.66
CND_103275,resume_3275_Data_Analyst.pdf,Candidate_3275,Data Science,Data Analyst,5,,Data Science,Tier-1,"SQL, Machine Learning, Power BI, Pandas","Confluence, ServiceNow","Problem Solving, Leadership","Over 5 years delivering solutions in data science, collaborating with cross-functional teams and stakeholders to meet business goals.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.",Supported initiatives that increased team productivity by 35% and reduced rework or delays.,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,58,0.36,0.89
CND_103276,profile_3276.pdf,Candidate_3276,IT,DevOps Engineer,4,MBA,Computer Science,Tier-3,"Git, SQL, Kubernetes, Ptyhon","AWS, ServiceNow","Client Handling, Leadership","Over 4 years delivering solutions in it, collaborating with cross-functional teams and stakeholders to meet business goals.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.","Contributed to 18% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,52,0.29,0.7
CND_103277,resume_3277_Junior_Data_Scientist.pdf,Candidate_3277,Data Science,Junior Data Scientist,2,LLM,Statistics,Tier-2,"NLP, SQL, Pandas, TensorFlow","GCP, AWS","Problem Solving, Client Handling","Over 2 years delivering solutions in data science, collaborating with cross-functional teams and stakeholders to meet business goals.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.",Supported initiatives that increased team productivity by 36% and reduced rework or delays.,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,57,0.7,0.78
CND_103278,profile_3278.pdf,Candidate_3278,IT,Software Engineer,6,Bachelors,Information Technology,Tier-2,"Kubernetes, Docker, Linux, Python","AWS, ServiceNow","Leadership, Communication","6+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.","Contributed to 42% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,53,0.3,0.78
CND_103279,DevOpsEngineer_3279.pdf,Candidate_3279,IT,DevOps Engineer,9,Bachelors,Information Technology,Tier-2,"AWS, Linux, Kubernetes, Git","Confluence, Jira","Communication, Client Handling","Hands-on it professional with 9+ years of end-to-end delivery experience spanning design, development, testing and release.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.",Improved process efficiency by 30% and helped reduce incidents or defects through better practices.,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,50,0.79,0.6
CND_103280,resume_3280_Legal_Associate.pdf,Candidate_3280,Legal,Legal Associate,3,Masters,Law,Tier-3,"Contract Drafting, Compliance, Due Diligence, Legal Research","AWS, GCP","Communication, Client Handling","3+ years of experience in legal roles, working across multiple projects from requirements analysis to deployment and post-production support.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.","Contributed to 26% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,62,0.9,0.63
CND_103281,IT_candidate_3281.pdf,Candidate_3281,IT,DevOps Engineer,4,LLM,Computer Science,Tier-2,"Linux, AWS, Python, SQL","Azure, GCP","Teamwork, Leadership","Over 4 years delivering solutions in it, collaborating with cross-functional teams and stakeholders to meet business goals.","Led implementation of it projects for enterprise clients, focusing on scalability, stability and performance.",Supported initiatives that increased team productivity by 11% and reduced rework or delays.,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,52,0.32,0.64
CND_103282,DevOpsEngineer_3282.pdf,Candidate_3282,IT,DevOps Engineer,4,LLM,Information Technology,Tier-3,"Kubernetes, SQL, AWS, Git","Confluence, Jira","Leadership, Problem Solving","4+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.","Contributed to 16% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,54,0.72,0.87
CND_103283,profile_3283.pdf,Candidate_3283,IT,Cloud Engineer,4,Masters,Computer Science,Tier-1,"Python, SQL, Git, AWS","GCP, Jira","Communication, Leadership","Hands-on it professional with 4+ years of end-to-end delivery experience spanning design, development, testing and release.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.",Supported initiatives that increased team productivity by 8% and reduced rework or delays.,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,53,0.48,0.63
CND_103284,Management_candidate_3284.pdf,Candidate_3284,Management,Management Consultant,13,MBA,Business Administration,Tier-3,"Stakeholder Management, Strategy, Risk Management, Agile","ServiceNow, Jira","Teamwork, Problem Solving","Hands-on management professional with 13+ years of end-to-end delivery experience spanning design, development, testing and release.","Led implementation of management projects for enterprise clients, focusing on scalability, stability and performance.",Supported initiatives that increased team productivity by 44% and reduced rework or delays.,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,54,0.33,0.82
CND_103285,FullStackDeveloper_3285.pdf,Candidate_3285,IT,Full Stack Developer,5,Masters,Computer Science,Tier-2,"Linux, Git, AWS, Java","Jira, AWS","Communication, Teamwork","5+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Led implementation of it projects for enterprise clients, focusing on scalability, stability and performance.",Improved process efficiency by 40% and helped reduce incidents or defects through better practices.,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,55,0.84,0.74
CND_103286,SeniorSoftwareEngineer_3286.pdf,Candidate_3286,IT,Senior Software Engineer,13,LLM,Computer Science,Tier-1,"Docker, Kubernetes, SQL, Git","GCP, Azure","Teamwork, Leadership","13+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.","Contributed to 35% improvement in key KPIs such as throughput, response time or customer satisfaction.",1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,53,0.78,0.72
